ID,POLICYNO,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,NPOLICY,URBANICITY,AGE_BAND,CREDIT_SCORE_BAND,KIDSDRIV,INITDATE,PLCYDATE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_DATE,CLAIM_FLAG,STATE,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,CAR_AGE,TIF,OCCUPATION,PLCYYEAR,CLM_EXPOSURE,LN_CLM_EXPOSURE,CUST_LOYALTY,BLUEBOOK_1000
50686424,75492874,25JUN76,4,12,"$4,564",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,28JAN97,27JAN01,$0,0,No,0,"$7,802",21MAY01,1,OH,31,Commercial,"$13,810",Sports Car,no,1,107,Student,2001,0.3123287671,-1.163698905,3.997260274,13.81
189475807,75522969,28JAN68,2,14,"$67,700",Yes,"$200,231",No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,1,13MAR01,13MAR01,"$6,452",4,No,4,"$4,848",27NOV01,1,MI,47,Private,"$17,430",Van,yes,7,105,Manager,2001,0.7095890411,-0.343069292,0,17.43
778401205,75569163,31OCT65,4,18,,Yes,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,450 - 619,3,27JAN95,26JAN01,$0,0,Yes,0,$0,,0,OH,51,Commercial,"$7,620",SUV,no,4,107,Student,2001,1,0,5.997260274,7.62
219393180,75644058,01DEC69,0,13,"$126,747",No,"$311,195",Yes,F,PhD,1,Highly Urban/ Urban,36 - 50,620 - 659,0,04JAN90,01JAN01,"$3,381",1,No,7,$0,,0,MI,9,Private,"$17,970",Minivan,no,22,107,Professional,2001,1,0,10.991780822,17.97
933334494,75744848,27JUL64,0,12,"$31,526",No,"$139,414",Yes,F,High School,1,Highly Rural/ Rural,36 - 50,450 - 619,0,22APR95,21APR01,$0,0,No,0,$0,,0,IL,27,Private,"$10,960",Sports Car,no,1,104,Clerical,2001,1,0,5.997260274,10.96
241171809,75990729,14JAN61,0,,"$99,417",No,"$299,437",Yes,M,<High School,1,Highly Rural/ Rural,51 - 65,620 - 659,0,03JAN01,03JAN01,$0,0,No,0,$0,,0,IN,30,Private,"$16,140",Minivan,no,3,107,Blue Collar,2001,1,0,0,16.14
260713168,76009878,27SEP56,0,10,"$136,123",No,"$348,357",Yes,M,PhD,2,Highly Urban/ Urban,51 - 65,660 - 749,0,19MAY01,27MAY01,"$1,810",1,No,5,$0,,0,IL,5,Private,"$10,810",Sports Car,no,1,103,Home Maker,2001,1,0,0.0219178082,10.81
926892183,76168775,17DEC66,1,9,"$125,574",No,"$305,880",Yes,M,Bachelors,1,Highly Rural/ Rural,36 - 50,660 - 749,0,28JAN92,26JAN01,$0,0,No,0,$0,,0,OH,38,Private,"$21,810",Minivan,yes,8,107,Professional,2001,1,0,8.9947226589,21.81
649245292,76233356,20SEP58,0,13,"$111,254",No,$0,No,M,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,13MAY91,16MAY01,"$3,917",2,No,5,$0,,0,OH,53,Private,"$15,710",Minivan,no,17,103,,2001,1,0,10.008219178,15.71
773852602,76240762,23OCT56,0,12,"$47,161",No,$0,No,F,Masters,4,Highly Urban/ Urban,51 - 65,620 - 659,0,23JAN91,02MAR01,$0,0,No,0,$0,,0,MI,41,Private,"$18,460",SUV,no,10,105,Manager,2001,1,0,10.104109589,18.46
77314886,76249241,26SEP49,1,16,,No,"$339,950",Yes,M,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,03MAR98,03MAR01,$0,0,No,0,$0,,0,MI,11,Private,"$7,950",Minivan,yes,1,105,Manager,2001,1,0,3,7.95
331601279,76337862,19MAR67,0,11,"$95,903",No,"$285,983",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,0,06APR01,06APR01,"$6,599",2,No,6,"$6,693",12JUL01,1,MI,30,Commercial,"$39,540",Van,no,8,104,Professional,2001,0.2657534247,-1.325186375,0,39.54
848263735,76434957,24FEB73,0,13,"$62,971",No,$0,No,M,<High School,1,Highly Urban/ Urban,36 - 50,750 +,0,16APR01,16APR01,"$7,908",1,No,10,"$2,716",25APR01,1,MI,36,Commercial,"$19,760",Van,yes,1,104,Manager,2001,0.0246575342,-3.702672776,0,19.76
706306036,76605130,19FEB53,0,13,"$240,198",No,"$600,591",Yes,F,PhD,4,Highly Urban/ Urban,51 - 65,660 - 749,0,05MAR95,21JAN01,$0,0,No,0,$0,,0,IL,46,Private,"$31,640",Minivan,no,1,107,Lawyer,2001,1,0,5.8821917808,31.64
256857947,76724572,29AUG58,0,13,"$61,082",No,"$177,094",Yes,F,Bachelors,3,Highly Urban/ Urban,51 - 65,450 - 619,0,12APR01,28MAY01,$0,0,No,2,$0,,0,IN,48,Private,"$12,610",Sports Car,no,7,103,Manager,2001,1,0,0.1260273973,12.61
871088174,76991528,05MAR58,0,13,"$5,263",No,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,750 +,0,23JAN90,20JAN01,"$3,553",3,No,2,"$1,114",25MAY01,1,IL,29,Commercial,"$10,620",SUV,no,7,107,Student,2001,0.3424657534,-1.071583616,10.991780822,10.62
651005353,77186382,12FEB81,4,15,"$31,168",No,"$122,298",Yes,F,High School,1,Highly Urban/ Urban,26 - 35,620 - 659,0,22FEB01,22FEB01,"$7,582",2,No,1,"$6,023",20JUN01,1,MI,58,Commercial,"$7,320",Minivan,no,7,106,Blue Collar,2001,0.3232876712,-1.129212729,0,7.32
386966376,77710364,01MAY75,3,0,$0,Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,12FEB94,10FEB01,"$1,051",1,No,0,"$3,966",02OCT01,1,IN,52,Commercial,"$16,670",Sports Car,no,9,106,Student,2001,0.6410958904,-0.444576238,6.9945205479,16.67
227672007,77725746,03NOV57,0,15,"$142,521",No,"$353,218",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,23MAR01,23MAR01,$0,0,No,0,$0,,0,IL,36,Private,"$22,440",Minivan,no,11,105,Manager,2001,1,0,0,22.44
420153981,77976335,18AUG57,0,8,"$25,152",No,$0,No,F,Masters,2,Highly Urban/ Urban,51 - 65,620 - 659,0,20FEB95,21JAN01,$0,0,No,3,$0,,0,IL,51,Private,"$22,480",Pickup,no,16,107,Manager,2001,1,0,5.9178082192,22.48
952002363,78076971,21MAY76,0,,"$24,506",No,"$117,746",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,0,25MAR98,25MAR01,$0,0,No,0,"$3,585",27NOV01,1,MI,66,Commercial,"$18,260",Van,yes,10,105,Clerical,2001,0.6767123288,-0.390509017,3,18.26
642979407,78172148,15OCT57,0,8,"$112,819",No,"$345,297",No,M,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,14MAY94,13MAY01,$0,0,No,1,$0,,0,IN,33,Private,"$18,660",Minivan,no,20,103,Professional,2001,1,0,6.997260274,18.66
831145515,78474763,14APR56,0,8,"$153,688",No,"$418,418",No,F,PhD,1,Highly Urban/ Urban,51 - 65,450 - 619,0,01APR95,31MAR01,$0,0,Yes,0,$0,,0,WI,23,Private,"$8,470",SUV,no,,105,Manager,2001,1,0,5.997260274,8.47
976037221,78824052,12JUN52,0,5,"$82,624",No,"$323,568",No,F,Bachelors,1,Highly Rural/ Rural,51 - 65,660 - 749,0,08FEB92,06FEB01,$0,0,No,0,$0,,0,OH,25,Private,"$22,700",SUV,no,1,106,Professional,2001,1,0,8.9948050004,22.7
54583001,78890000,15JUL76,2,12,"$30,770",Yes,$0,No,M,High School,2,Highly Rural/ Rural,36 - 50,750 +,0,18FEB96,03FEB01,$0,0,No,0,$0,,0,IL,24,Commercial,"$7,950",Pickup,yes,6,106,Blue Collar,2001,1,0,4.9592634179,7.95
881778986,78941070,24APR61,0,12,"$28,068",No,"$125,923",No,M,High School,2,Highly Rural/ Rural,51 - 65,620 - 659,0,15MAR98,16MAR01,$0,0,No,0,$0,,0,MI,19,Private,"$9,550",Minivan,no,7,105,Clerical,2001,1,0,3.002739726,9.55
634458807,79082433,15SEP78,1,10,"$33,063",Yes,$0,No,M,<High School,1,Highly Rural/ Rural,36 - 50,620 - 659,0,26JAN95,25JAN01,$0,0,No,1,$0,,0,OH,50,Commercial,"$17,920",Van,yes,1,107,Blue Collar,2001,1,0,5.997260274,17.92
828182123,79126985,03MAY71,2,11,"$28,907",No,"$162,439",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,1,04JAN91,02JAN01,"$4,383",3,No,0,$0,,0,IL,34,Private,"$4,390",Sports Car,no,1,107,Clerical,2001,1,0,9.9945205479,4.39
442955602,79135686,09APR65,0,11,,No,"$252,182",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,450 - 619,0,01MAR97,28FEB01,"$23,852",1,Yes,3,$0,,0,IL,28,Private,"$5,800",SUV,no,11,106,Professional,2001,1,0,3.997260274,5.8
618688927,79243923,03MAY67,0,12,"$100,258",No,"$282,717",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,22FEB92,20FEB01,$0,0,No,0,$0,,0,WI,30,Private,"$30,660",Minivan,yes,10,106,Professional,2001,1,0,8.9949097986,30.66
10042968,79298192,16MAR59,0,13,"$99,493",No,"$288,808",Yes,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,19MAY97,18MAY01,"$6,980",2,No,2,$0,,0,IL,14,Commercial,"$23,030",Pickup,no,1,103,Blue Collar,2001,1,0,3.997260274,23.03
593603059,79674935,21JUL71,2,10,,Yes,$0,No,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,22MAR95,21MAR01,$0,0,No,0,$0,,0,WI,59,Private,"$14,860",SUV,no,,105,Student,2001,1,0,5.997260274,14.86
110602925,79880725,25JAN76,4,14,"$86,539",No,"$305,557",Yes,F,Masters,1,Highly Urban/ Urban,36 - 50,750 +,0,08FEB91,06FEB01,$0,0,No,0,$0,,0,IL,42,Private,"$13,350",SUV,no,19,106,,2001,1,0,9.9945205479,13.35
920175534,80320469,03JAN77,3,13,"$30,089",No,"$121,900",Yes,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,14MAY98,14MAY01,"$4,278",1,No,4,"$4,321",16SEP01,1,WI,36,Commercial,"$31,510",Panel Truck,yes,1,103,Professional,2001,0.3424657534,-1.071583616,3,31.51
191653305,80335114,31DEC71,2,12,"$105,674",Yes,$0,No,F,Masters,2,Highly Urban/ Urban,36 - 50,620 - 659,1,02MAR97,23MAR01,$0,0,No,1,$0,,0,IL,5,Private,"$30,620",Pickup,no,13,105,Lawyer,2001,1,0,4.0575342466,30.62
85289437,80631454,07JAN66,0,10,"$38,943",No,,Yes,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,09MAR95,08MAR01,"$1,008",1,No,4,$0,,0,MI,32,Commercial,"$10,010",SUV,no,11,105,Blue Collar,2001,1,0,5.997260274,10.01
786883988,81134888,13OCT72,2,0,$0,No,$0,Yes,M,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,1,16MAY01,16MAY01,"$36,756",2,Yes,7,$0,,0,IL,21,Commercial,"$12,360",Minivan,yes,1,103,Student,2001,1,0,0,12.36
588355832,81166584,31OCT82,1,10,"$46,604",Yes,"$164,657",No,M,High School,2,Highly Urban/ Urban,26 - 35,620 - 659,0,13MAR97,15MAR01,"$6,188",1,No,9,"$9,235",15OCT01,1,MI,55,Commercial,"$8,760",Minivan,yes,1,105,Blue Collar,2001,0.5863013699,-0.533921339,4.0054794521,8.76
449872778,81236034,15MAY63,1,12,"$5,106",Yes,"$103,537",No,F,Bachelors,2,Highly Urban/ Urban,51 - 65,660 - 749,0,07APR97,23MAR01,"$6,084",2,No,2,$0,,0,OH,20,Private,"$13,240",SUV,no,9,105,Home Maker,2001,1,0,3.9589041096,13.24
599902935,81416156,02SEP83,4,0,$0,No,$0,Yes,F,<High School,1,Highly Urban/ Urban,26 - 35,660 - 749,0,09MAR90,07MAR01,$0,0,No,3,"$8,139",06MAY01,1,MI,52,Private,"$17,650",Sports Car,no,1,105,Student,2001,0.1643835616,-1.805552791,10.994520548,17.65
618434272,81600312,01MAY76,1,10,"$6,930",No,$0,Yes,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,18FEB97,17FEB01,"$4,415",1,No,1,"$2,528",08JUL01,1,OH,42,Commercial,"$23,660",Panel Truck,yes,8,106,Student,2001,0.3863013699,-0.951137463,3.997260274,23.66
844295434,82102550,07FEB78,0,11,"$175,172",No,"$403,714",No,F,Bachelors,1,Highly Urban/ Urban,36 - 50,450 - 619,0,09MAY01,09MAY01,"$4,683",2,No,0,$0,,0,IL,38,Private,"$29,470",Pickup,no,1,103,Professional,2001,1,0,0,29.47
286953450,82116401,09OCT65,2,15,"$89,534",No,"$243,221",Yes,F,Masters,3,Highly Urban/ Urban,36 - 50,620 - 659,1,24FEB91,19MAR01,$0,0,No,0,$0,,0,MI,43,Private,"$28,890",Minivan,no,13,105,Manager,2001,1,0,10.063013699,28.89
841845066,82158073,03JUL69,2,,"$111,072",No,"$297,741",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,02FEB97,01FEB01,$0,0,No,4,$0,,0,IL,33,Private,"$9,560",SUV,no,10,106,Manager,2001,1,0,3.997260274,9.56
298354561,82266354,27AUG81,2,11,"$64,412",Yes,$0,No,F,High School,1,Highly Urban/ Urban,26 - 35,620 - 659,0,15FEB95,14FEB01,"$10,679",2,No,6,"$5,354",05AUG01,1,IL,29,Commercial,"$4,200",Sports Car,no,6,106,Blue Collar,2001,0.4712328767,-0.752402877,5.997260274,4.2
783392526,82271586,27MAY71,0,12,"$62,010",No,$0,No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,09FEB01,09FEB01,$0,0,No,2,"$5,179",06MAR01,1,IL,33,Commercial,"$7,700",Pickup,yes,10,106,Professional,2001,0.0684931507,-2.681021529,0,7.7
976339643,82281900,15JUL51,0,,"$33,707",No,$0,No,F,<High School,2,Highly Rural/ Rural,51 - 65,620 - 659,0,05APR91,31MAR01,$0,0,No,1,$0,,0,IL,40,Private,"$7,200",SUV,no,1,105,Blue Collar,2001,1,0,9.9863013699,7.2
686663125,82405578,10OCT61,0,,"$17,097",No,"$116,001",Yes,M,<High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,26FEB95,25FEB01,$0,0,No,0,$0,,0,IL,56,Private,"$12,520",Minivan,no,7,106,Blue Collar,2001,1,0,5.997260274,12.52
51967687,82489281,15JUN48,0,8,"$50,279",No,"$253,143",Yes,F,Bachelors,1,Highly Urban/ Urban,66 +,660 - 749,0,31JAN97,30JAN01,"$7,566",1,No,6,$0,,0,MI,5,Private,"$12,530",Minivan,no,12,107,Manager,2001,1,0,3.997260274,12.53
409115771,82652199,12APR55,0,14,"$123,265",No,"$345,259",Yes,M,Masters,2,Highly Urban/ Urban,51 - 65,620 - 659,0,18APR01,18APR01,$0,0,No,0,$0,,0,IL,5,Private,"$15,910",Minivan,yes,19,104,Lawyer,2001,1,0,0,15.91
105761550,82710078,11AUG68,0,11,"$60,157",No,"$216,690",No,M,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,29MAR01,29MAR01,"$47,231",3,Yes,1,$0,,0,IL,28,Private,"$15,600",Minivan,yes,6,105,Manager,2001,1,0,0,15.6
778998251,82711995,03FEB73,0,8,"$30,782",No,$0,No,M,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,09APR97,08APR01,$0,0,Yes,0,$0,,0,IL,40,Private,"$8,840",Pickup,yes,12,104,Professional,2001,1,0,3.997260274,8.84
915558193,82915157,15AUG60,0,16,"$140,390",No,$0,No,M,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,09MAR01,09MAR01,$0,0,No,0,$0,,0,MI,18,Private,"$32,140",Minivan,yes,21,105,Lawyer,2001,1,0,0,32.14
640252496,83315212,12JUL69,0,9,"$16,149",No,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,620 - 659,0,14MAR01,14MAR01,$0,0,No,0,$0,,0,IL,44,Private,"$7,010",Sports Car,no,6,105,Clerical,2001,1,0,0,7.01
117358712,83386918,22MAR78,1,8,"$13,186",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,19FEB94,17FEB01,$0,0,Yes,2,"$3,518",15MAY01,1,OH,40,Private,"$5,820",SUV,no,8,106,Home Maker,2001,0.2383561644,-1.433989235,6.9945205479,5.82
490906103,83496546,13MAR72,2,13,"$77,925",No,"$241,182",Yes,F,PhD,1,Highly Urban/ Urban,36 - 50,750 +,0,23FEB95,22FEB01,$0,0,No,0,$0,,0,IL,44,Private,"$19,790",Minivan,no,18,106,Manager,2001,1,0,5.997260274,19.79
566413932,83593555,27FEB80,2,8,"$66,783",No,"$227,215",Yes,F,Bachelors,1,Highly Urban/ Urban,26 - 35,750 +,0,15MAY91,13MAY01,"$8,079",2,No,3,"$2,730",28MAY01,1,IL,5,Commercial,"$10,980",SUV,no,10,103,Blue Collar,2001,0.0410958904,-3.191847152,9.9945205479,10.98
213296307,84017114,27APR80,1,12,"$35,450",No,"$145,343",Yes,F,High School,1,Highly Urban/ Urban,26 - 35,750 +,0,10MAR95,09MAR01,"$8,353",2,No,4,$0,,0,IL,53,Private,"$18,260",Minivan,no,1,105,Clerical,2001,1,0,5.997260274,18.26
872411433,84064260,14OCT83,1,9,,Yes,$0,No,F,High School,1,Highly Urban/ Urban,26 - 35,750 +,0,24JAN98,23JAN01,"$4,885",3,No,3,"$6,185",28JUL01,1,IL,12,Private,"$7,530",SUV,no,7,107,Clerical,2001,0.5095890411,-0.67415068,2.997260274,7.53
718684940,84246861,14MAR56,0,15,"$74,468",No,,Yes,F,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,03MAR94,14MAR01,$0,0,Yes,0,$0,,0,MI,20,Private,"$26,470",Minivan,no,16,105,Manager,2001,1,0,7.0301369863,26.47
96474513,84436309,27JAN60,0,14,"$58,132",No,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,22APR95,21APR01,"$7,926",3,No,3,"$1,978",19JUL01,1,MI,32,Private,"$6,860",SUV,no,1,104,Manager,2001,0.2438356164,-1.411260984,5.997260274,6.86
421438674,84500388,18JUL71,0,12,"$58,694",No,"$210,695",Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,06JAN01,06JAN01,$0,0,No,0,$0,,0,IL,20,Private,"$14,750",Sports Car,no,9,107,Blue Collar,2001,1,0,0,14.75
822635740,85042960,12OCT56,0,12,"$52,223",No,"$226,451",Yes,M,High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,03JAN91,01JAN01,$0,0,No,2,$0,,0,MI,42,Commercial,"$16,540",Van,no,10,107,Blue Collar,2001,1,0,9.9945205479,16.54
300338441,85187834,12APR60,0,10,"$44,770",No,"$162,374",No,M,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,16JAN01,16JAN01,$0,0,No,4,"$3,539",25OCT01,1,OH,66,Private,"$5,980",Pickup,yes,14,107,Lawyer,2001,0.7726027397,-0.257990283,0,5.98
448891263,85444141,14FEB64,4,18,"$59,352",No,"$192,373",Yes,M,High School,1,Highly Urban/ Urban,36 - 50,450 - 619,3,16MAY01,16MAY01,$0,0,No,0,$0,,0,MI,17,Private,"$15,470",Minivan,yes,1,103,Manager,2001,1,0,0,15.47
894106281,85932740,01OCT81,2,,"$11,882",No,$0,Yes,F,High School,1,Highly Urban/ Urban,26 - 35,620 - 659,0,17JAN01,17JAN01,"$10,780",2,No,1,$0,,0,OH,39,Private,"$32,510",Pickup,no,8,107,Student,2001,1,0,0,32.51
777322013,85958755,27JUN73,0,8,"$61,486",No,"$190,316",No,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,0,08APR95,07APR01,$0,0,No,3,"$3,981",10MAY01,1,IL,14,Private,"$5,000",SUV,no,,104,Lawyer,2001,0.0904109589,-2.403389792,5.997260274,5
194053983,86090940,11JAN58,0,14,"$31,436",No,$0,No,F,High School,3,Highly Rural/ Rural,51 - 65,620 - 659,0,13MAR97,04MAR01,"$6,909",4,No,3,"$2,977",21SEP01,1,IL,33,Private,"$4,680",SUV,no,1,105,Clerical,2001,0.5506849315,-0.596592446,3.9753424658,4.68
259085468,86121317,04NOV74,3,7,"$63,367",No,"$167,276",Yes,M,Masters,5,Highly Urban/ Urban,36 - 50,750 +,0,18MAR88,12APR01,$0,0,No,3,$0,,0,OH,34,Private,"$11,240",Pickup,no,21,104,Manager,2001,1,0,13.066329815,11.24
722935033,86435601,25FEB64,2,13,"$44,200",No,"$160,351",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,450 - 619,0,06APR97,05APR01,$0,0,No,2,"$3,887",22NOV01,1,OH,35,Private,"$10,910",SUV,no,1,104,Clerical,2001,0.6328767123,-0.457479643,3.997260274,10.91
479844010,86873257,25FEB66,0,12,"$64,019",No,"$249,488",Yes,F,PhD,2,Highly Urban/ Urban,36 - 50,660 - 749,0,22APR97,23APR01,"$7,465",1,No,0,$0,,0,OH,38,Private,"$14,590",Sports Car,no,13,104,Doctor,2001,1,0,4.002739726,14.59
642946682,87160677,07APR77,1,10,"$33,551",Yes,,No,M,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,06MAR97,05MAR01,$0,0,No,0,$0,,0,MI,30,Private,"$7,960",Pickup,no,7,105,Clerical,2001,1,0,3.997260274,7.96
796878456,87829074,22JUN71,0,11,"$36,217",No,"$186,385",No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,14MAR01,14MAR01,$0,0,Yes,0,"$2,782",28JUN01,1,MI,57,Commercial,"$28,090",Minivan,no,1,105,Blue Collar,2001,0.2904109589,-1.236458259,0,28.09
656344335,87859222,10DEC60,0,8,"$90,940",No,$0,No,M,Bachelors,4,Highly Urban/ Urban,51 - 65,620 - 659,0,31JAN91,17FEB01,"$8,490",3,No,0,"$1,487",06APR01,1,MI,50,Commercial,"$16,710",Van,yes,10,106,Professional,2001,0.1315068493,-2.028696343,10.046575342,16.71
990812546,87864500,27JUL70,0,10,"$51,176",No,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,07MAY01,07MAY01,$0,0,Yes,0,$0,,0,OH,10,Private,"$15,330",SUV,no,11,103,Professional,2001,1,0,0,15.33
23757259,87866188,22JUN62,0,9,"$74,478",No,"$223,052",No,M,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,04FEB97,03FEB01,"$5,855",2,No,5,$0,,0,OH,71,Commercial,"$22,930",Panel Truck,no,16,106,,2001,1,0,3.997260274,22.93
523113485,87886368,04JUN55,0,0,$0,No,"$99,253",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,620 - 659,0,21JAN98,20JAN01,$0,0,No,2,$0,,0,IL,15,Private,"$8,580",SUV,no,1,107,Home Maker,2001,1,0,2.997260274,8.58
634828055,87894784,06DEC61,0,12,"$14,704",No,"$80,659",Yes,F,<High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,10FEB97,09FEB01,$0,0,No,2,$0,,0,IN,57,Private,"$10,620",SUV,no,4,106,Clerical,2001,1,0,3.997260274,10.62
164296206,88180385,23AUG71,0,7,"$125,314",No,$0,No,M,Bachelors,2,Highly Urban/ Urban,36 - 50,750 +,0,18MAY92,17MAY01,$0,0,No,4,$0,,0,MI,24,Commercial,"$17,730",Van,yes,1,103,Manager,2001,1,0,8.9955535594,17.73
978351844,88282149,16APR72,2,13,"$135,520",No,"$336,846",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,09FEB01,09FEB01,"$4,976",2,No,3,$0,,0,MI,5,Commercial,"$38,870",Van,no,9,106,Blue Collar,2001,1,0,0,38.87
952181357,88658119,17MAY76,2,12,"$40,851",Yes,"$112,094",No,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,23FEB01,23FEB01,$0,0,No,2,"$2,943",02JUL01,1,IL,52,Private,"$15,550",SUV,no,1,106,Clerical,2001,0.3534246575,-1.040084949,0,15.55
371294473,88971344,14SEP72,4,13,"$31,259",No,"$145,148",Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,750 +,1,27FEB87,24FEB01,"$3,719",1,No,0,"$5,571",12MAY01,1,OH,32,Commercial,"$21,510",Van,no,8,106,Blue Collar,2001,0.2109589041,-1.556091932,13.991780822,21.51
344195076,89294444,04APR58,0,0,$0,No,"$56,441",No,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,12JAN97,11JAN01,$0,0,No,2,$0,,0,WI,16,Private,"$12,460",SUV,no,1,107,Home Maker,2001,1,0,3.997260274,12.46
409263481,89382096,11MAY64,3,17,"$35,066",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,18JAN97,17JAN01,"$37,642",3,Yes,6,"$12,588",10NOV01,1,OH,47,Private,"$18,880",SUV,no,1,107,Clerical,2001,0.8136986301,-0.206165215,3.997260274,18.88
632170810,89475997,09MAR67,0,13,"$42,206",No,$0,No,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,0,19MAY91,17MAY01,"$5,274",2,No,10,$0,,0,OH,35,Private,"$18,460",SUV,no,18,103,Lawyer,2001,1,0,9.9945205479,18.46
264989418,89515700,13NOV51,0,0,,No,"$472,122",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,620 - 659,0,25JAN97,24JAN01,"$2,059",3,No,2,$0,,0,OH,31,Commercial,"$7,200",Pickup,no,15,107,,2001,1,0,3.997260274,7.2
781057675,89873547,22SEP81,1,9,"$10,405",Yes,$0,No,F,<High School,1,Highly Urban/ Urban,26 - 35,750 +,0,09FEB95,08FEB01,"$32,477",2,Yes,1,"$6,763",01JUN01,1,IL,39,Private,"$15,840",Sports Car,no,,106,Blue Collar,2001,0.3095890411,-1.172509535,5.997260274,15.84
94006069,90061535,16FEB80,3,0,$0,No,$0,Yes,F,High School,1,Highly Urban/ Urban,26 - 35,620 - 659,0,12APR01,12APR01,"$8,438",1,No,4,"$5,094",01DEC01,1,IL,45,Private,"$4,950",SUV,no,6,104,Student,2001,0.6383561644,-0.4488589,0,4.95
983800811,90079700,14MAY56,0,13,"$41,137",No,,Yes,M,Masters,7,Highly Rural/ Rural,51 - 65,660 - 749,0,24FEB95,09JAN01,$0,0,No,0,$0,,0,IN,49,Private,"$14,080",Minivan,yes,15,107,Professional,2001,1,0,5.8739726027,14.08
812076729,90205754,25DEC60,0,10,,No,"$392,131",No,M,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,14MAY01,14MAY01,"$4,256",1,No,2,$0,,0,OH,30,Commercial,"$29,650",Panel Truck,yes,15,103,,2001,1,0,0,29.65
560224362,90283124,11NOV78,1,12,"$51,110",Yes,"$176,252",No,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,03MAY97,02MAY01,"$7,884",3,No,2,$0,,0,IN,30,Private,"$12,350",Sports Car,no,7,103,Blue Collar,2001,1,0,3.997260274,12.35
444658348,90663420,28FEB75,1,12,"$54,480",Yes,"$180,381",No,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,20MAY95,19MAY01,"$31,332",5,Yes,5,"$5,077",02DEC01,1,IL,48,Commercial,"$10,250",Pickup,yes,11,103,Blue Collar,2001,0.5397260274,-0.616693625,5.997260274,10.25
